,0,1,2
1959,18,3일 전,"[['서울특별시 ', '성동구 ', '성수동 에 위치한 ', '은식당 입니다✔️\n\n', '뚝도시장맛집 으로 잘 알려져 있는 곳이죠. 주문한 메뉴는 ', '매운갈비찜 ₩28,000 + ', '볶음밥 ₩2,000✨\n\n매운갈비찜이라고 해서, 엄청나게 맵다? 아닙니다. 맵기 조절이 가능해서 딱 맛있게 먹었어요. 국물이 적당히 매콤하면서도 당기는 맛이라 자꾸 손이가요🥺 이건 글로 표현 못해! 갈비는 넘나 부드럽고, 뼈도 잘 발라져요. 특히나 양념이 잘 베어있어서 더 맛있게 먹었어요. 안에는 버섯, 밀떡, 감자, 무 등 다양한 야채가 들어있답니다.\n\n참고로 저는 야외에서 먹어서 너무 좋았어요. 가을바람도 시원하고 좋은데, 포차 느낌이랄까? 맥주도 한병 마시니 천국이 따로 없다요🧚🏻\u200d♀️\n\n마무리는 역시 볶음밥 ✔️\n매운갈비찜 양념이 맛있으니, 볶음밥도 당연히 맛있었습니다. 특히 함께 나온 신김치와 먹으니 꿀맛탱🥺\n\n사장님도 넘나 친절하시고, 음식 양도 많고 맛있는 곳! 가성비 최고랍니다. 강추👍🏼\n\n안주메뉴 외에도 점심메뉴도 다양하니, 꼭 들려보세요. 참고로 저는 조만간 ', '닭볶음탕 ₩28,000 먹으러 갈 예정🌟 (국물 최고야...💓)\n\n', '성수맛집 을 찾는다면, 이 곳으로📍\n\n📌 본 포스팅은 ', '리얼뷰체험단 으로부터 서비스를 제공받아 작성 된 글입니다.\n-\n-\n-\n', '협찬 ', '성수동맛집 ', '성수카페 ', '성수핫플 ', '성수동카페 ', '성수동핫플 ', '성수닭볶음탕 ', '성수갈비찜 ', '성수매운갈비찜 ', '진접맛집 ', '진접핫플 ', '진접카페 ', '데일리 ', '일상 ', '협찬문의', '협찬환영 ', 'fff '], 'f4f']"
1960,5,3일 전,"[['캠핑장 ', '루이비통지갑추천 ', '구찌마몬트탑핸들 ', '세종시카페 ', '율하 ', '전주카페 ', '훈남 ', '생로랑신상 ', '루이비통신상 ', '명품케이스 ', '구찌가방신상 ', '여행룩 ', '샤넬립스틱 ', '경북대 ', '프라다가방도매 ', '맛집탐방 ', '제주도맘 ', '성수동맛집 ', '팔공산 ', '신도림 ', '페라가모남자구두 ', '디올가방추천 ', '천호 ', '루이비통펌프스 '], '치과위생사']"
1961,11,3일 전,"[['사위식당\n.\n.\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
1962,2,3일 전,"[['성수동맛집 ', '미도인\n.\n.\n.\n.\n', '성수데이트', '성수동대창덮밥', '성수맛집미도인', '성수대창덮밥', '성수맛집', '인생베스트맛집', '스테이크장인', '성수동맛집인정'], '미도인성수']"
1963,0,3일 전,"[['불로동옷가게', '불로동네일', '불로동필라테스', '불로동속눈썹', '불로동미용실', '담양', '목포맛집', '목', 'follow', 'like ', 'fff ', 'lfl ', 'f4f ', 'daily', '성수동', '성수동맛집', '성수동카페', '청담동', '청담동카페', '광주선물가게', '광주화르륵', '광주맛집화르륵', '광주카페화르륵 ', '광주카페', '광주맛집', '광주근교나들이', '광주네일', '광주핫플', '광주여행'], '광주맛집추천']"
1964,5,3일 전,"[['성수동데이트 성공적,,ㅎㅎ\n', '고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1965,153,3일 전,"[['어니언 ', '어니언성수 ', '어니언카페 ', '성수동카페 ', '베이커리맛집 ', '베이커리카페\n', '핫플카페 ', '인기많은카페 ', '공장개조카페\n', '성수동맛집 ', '인스타카페그램 ', '카페추천\n', '공주밤빵 ', '치즈프랑스 ', '맛있는빵 ', '빵집\n', '하나숲 ', '맛사랑풍경이 ', '맛사랑 '], '맛사랑그램']"
1966,33,3일 전,"[['성수동맛집 ', '뚝섬역맛집 ', '서울숲맛집 ', ' 서울숲역맛집 ', '난포 ', '성수동난포 ', '한식맛집 ', '제철회국수 ', '곰국 ', '제철회묵은지말이 ', '강된장쌈밥 '], '새우김치전']"
1967,36,3일 전,"[['딤섬맛집', '또먹고싶다\n', '서울숲', '서울숲맛집', '성수동맛집'], '제제']"
1968,9,3일 전,"[['미도인성수 매장 분위기, 음식 퀄리티 정말 하나도 빠지지않는 곳이다. 오랜만에 진심맛집을 찾은거 같다.\n', '성수400등심스테이크덮밥', '미도인', '성수스테이크', '성수맛집', '스테이크맛집', '성수맛집미도인', '성수동맛집', '성수스테이크맛집', '뚝섬데이트'], '성수역맛집']"
1969,4,3일 전,"[['고집132성수본점 ', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1970,3,3일 전,"[['성수동맛집 ', '닭칼국수 ', '국물이끝내줘요 '], '숙취엔']"
1971,5,3일 전,"[['성수동맛집\n'], '야키토리']"
1972,9,3일 전,"[['사위식당\n.\n.\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
1973,1,3일 전,"[['미도인 ', '성수맛집\n스카치 에그 먹고 싶단 말이야!!!\n-\n-\n-\n-\n-\n', '주말데이트', '성수동맛집추천', '서울숲맛집', '아이와함께', '성수맛집미도인', '성수동맛집', '특별한날', '성수동데이트'], '분위기갑']"
1974,6,3일 전,"[['고집132성수본점 ', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1975,5,3일 전,"[['성수동맛집 검색하고 와봤는데 여긴 찐인걸루👏👏\n', '고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1976,12,3일 전,"[['tendon ', 'rice ', 'friedshrimp ', 'fried ', 'friedfood ', 'onthetable ', 'gourmet ', 'weekendvibes ', 'restaurant ', '텐동 ', '텐동맛집 ', '서울숲맛집 ', '성수동맛집 ', '온더테이블 ', '맛스타그램 ', '먹스타그램 ', '주말 '], '먹투어']"
1977,476,3일 전,"[['성수맛집 ', '온량 ', '토마호크포크커틀렛 ', '스파이시로제파스타 ', '성수동맛집 ', '서울숲맛집 ', '성수동온량 ', '성수온량 ', '서울숲온량 ', '온량추천메뉴 ', '성수동맛집추천 ', '성수맛집추천 ', '서울숲역맛집추천 '], '서울숲역맛집']"
1978,3,3일 전,"[['고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1979,945,3일 전,"[['성수동카페 ', '신상카페 ', '뚝섬 ', '서울숲 ', '서울앵무새 ', '나들이 ', '피크닉세트 ', '피크닉 ', '커피맛집 ', '베이커리 ', '베이커리맛집 ', '추천카페 ', '카페헌터 ', '갤러리아팝업 ', '갤러리아백화점 ', '카페맛집 ', '카페추천 ', '성수동맛집 ', '성수동카페 ', '서울숲 ', '서울숲카페 ', '서울숲맛집 ', '사진맛집 ', '햇살맛집 ', '포토존카페 ', '대관문의 ', '굿즈 ', '데이트코스 '], 'seoulcafe']"
1980,110,3일 전,"[['성수맛집 ', '화화담\n오육쌀국수 먹고 싶단 말이야!!!\n-\n-\n-\n-\n-\n-\n', '화화담성수', '주말데이트', '성수동맛집추천', '성동구맛집', '성수맛집화화담', '성수동맛집', '성수데이트', '아이와함께'], '특별한날데이트']"
1981,11,3일 전,"[['사위식당\n.\n.\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
1982,165,3일 전,"[['샤로수길\n', '샤로수길맛집\n', '서울대입구역맛집\n', '신림역맛집\n', '신림맛집\n', '연어덮밥\n', '부타동\n', '가츠산도\n', '성수동맛집\n'], '킷사서울']"
1983,3,3일 전,"[['미도인', '미도인성수', '양식', '양식집', '성수동맛집', '경양식', '스테이크', '성수맛집미도인', '성수맛집', '불백', '차슈라멘'], '음식잘하는곳']"
1984,385,3일 전,"[['헬로우의먹방월드', '1일10식', '술스타그램\n', '먹스타그램 ', '맛스타그램 ', '푸드스타그램\n', 'foodie ', 'foodstagram ', 'foodphoto\n', '성수낙낙\n', '원기옥\n', '원기옥성수낙낙점\n', '성수동보양전골\n', '국빈관\n', '성수동맛집\n', '성수동술집\n', '성수동원기옥\n'], '원기옥성수낙낙']"
1985,2,3일 전,"[['고집132성수본점\n여기 진짜 다 맛있다고,,,ㅠㅠㅠㅠ🧡\n모던한 분위기도 취향 제대로 저격해버림!!💘💘\n', '고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1986,253,3일 전,"[[], '송계옥성수']"
1987,1,3일 전,"[['미도인 구첩반상 꼭 먹고싶다 5시 도전!!!\n', '성수400등심스테이크덮밥', '미도인성수', '성수스테이크', '성수맛집', '스테이크맛집', '성수맛집미도인', '성수동맛집', '성수스테이크맛집', '서울숲데이트'], '성수역맛집']"
1988,645,3일 전,"[['킷사서울 꼭 가기❤\n\n', '샤로수길\n', '샤로수길맛집\n', '서울대입구역맛집\n', '신림역맛집\n', '신림맛집\n', '연어덮밥\n', '부타동\n', '가츠산도\n', '성수동맛집\n'], '킷사서울']"
1989,8,3일 전,"[['맞팔좋아요 ', '좋아요반사테러 ', '좋아요테러반사 ', '선팔하면맞팔바로가요 ', '남매맘소통 ', '선팔은곧맞팔 ', '인친해요 ', '소통해오 ', '좋아요굿 ', '좋아요반사댓글 ', '선팔맞팔100 ', '선팔후댓글 ', '맞좋반 ', '선팔하면맞팔해요 ', '맞팔고고 ', '데일리소통 ', '맞팔가능 ', '좋반테러 ', '뷰티소통 ', '맞팔러 ', '이쪽소통 ', '선팔은맞팔 ', '소통원츄 ', '아들맘소통 ', '성신여대맛집 '], '성수동맛집']"
1990,19,3일 전,"[['성수동 투어', '피치스도원 ', '윤경양식당 ', '복합문화공간 ', '스포츠카'], '성수동맛집']"
1991,4,3일 전,"[['고집132성수본점 ', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1992,33,3일 전,"[['좋아요반사테러 ', '맞팔소통 ', '육아소통맞팔 ', '데일리소통 ', '이쪽선팔 ', '부천맘소통 ', '좋아요테러 ', '애견인맞팔환영 ', '팔로우반사 ', '일상소통그램 ', '팔로우좋아요 ', '선좋아요맞좋아요 ', '인스타맞팔 ', '울산맘소통 ', '쥐띠맘소통 ', '좋아요태러 ', '세종맘소통 ', '팔로우해주세요 ', '좋반튀 ', '선팔하면맞팔바로가요 ', '선팔댓글 ', '애견인소통 ', '광주맘소통 ', '좋반100 ', '성남맛집 '], '성수동맛집']"
1993,3,3일 전,"[['미도인성수\n대창덮밥도 맛있고 분위기 이거 리얼???\n', '뚝섬맛집', '성수역맛집추천', '서울숲맛집', '서울숲데이트', '성수맛집미도인', '꼭가야하는곳', '미도인', '성수맛집'], '성수동맛집']"
1994,4,3일 전,"[['성수동맛집\n', '화화담\n음식들이 너무너무 정성 스럽다..\n.\n.\n.\n.\n.\n', '성수동오육쌀국수', '화화담성수', '성수양전쌀국수', '성수맛집', '또가고싶은곳', '성수맛집화화담', '서울숲맛집', '인생베스트맛집', '성수동맛집'], '성수동맛집인정']"
1995,5,3일 전,"[['언팔싫어요 ', '인친님들 ', '좋아요테러반사 ', '인친황영 ', '맞선팔 ', '좋아요테러 ', '팔로우좋아요 ', '좋반댓글 ', '맞팔 ', '맞팔해요우리 ', '사진소통환영 ', '소통원츄 ', '소통프로그램 ', '선팔맛팔 ', '소통은댓글 ', '맞팔선팔환영 ', '맞팔좋아용 ', '맞팔가 ', '소통소통 ', '맞팔러 ', '선팔하면맞팔바로가요 ', '다이어트소통환영 ', '좋반댓반 ', '선팔하면맞팔 ', '여의도맛집 '], '성수동맛집']"
1996,7,3일 전,"[['고집132성수본점 ', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1997,4,3일 전,"[['고집132성수본점 ', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1998,155,3일 전,"[['미도인 가격 실화 맞어? 대박 가성비\n', '미도인성수', '성수맛집', '성수동맛집', '성수역스테이크', '성수맛집미도인', '뚝섬역스테이크', '성수직장인맛집', '성수동핫플'], '성수핫플']"
1999,0,3일 전,"[['D-35\n일욜날 지방출장이 있기에 똥강아지들의 인라인강습도 토욜로 변경~\n임시 강습장소가 동대문구라 그런지 여전히 성동구 꼬맹이들의 출석률이 저조하다..😥\n\n', '인라인강습 다음달 상급반을 대비해 열운중!\n', '중랑천징검다리 ', '오징어게임 징검다리? 맨뒤에서 출발하는 나는 무능한 아빠 ', '이정재 ?😱\n\n', '리라초등학교 노란색이 점점 찐해지는건 덧칠때문?\n', '석양 방문피티후 발라드를 들으며...\n\n', '조식 지겨울듯 맛나다.\n', '중식 ', '경성꽈배기 핫도그 감자 고로케~꽈배기는??\n', '석식 ', '성수동맛집 '], '손만두국 진짜 손바닥만하다.']"
2000,14,3일 전,"[['사위식당\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
2001,4,3일 전,"[['심술집!\n.\n.\n.\n.\n', '건대', '성수동맛집', '건대입구역', '건대맛집', '건대입구맛집', '건대술집', '서울맛집', '건대술집심술집', '어린이대공원', '건대입구', '어린이대공원역', '성수역'], '뚝섬역']"
2002,174,3일 전,"[['성수동맛집 에서 둔둔한 한끼💪\n메인 고기메뉴도 대박! 사이드메뉴도 대박!!\n한상 가득 최고였어요👍\n', '고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
